root_pos_x,root_pos_y,root_pos_z,root_rot_x,root_rot_y,root_rot_z,root_rot_w,FL_hip_joint,FL_thigh_joint,FL_calf_joint,FR_hip_joint,FR_thigh_joint,FR_calf_joint,RL_hip_joint,RL_thigh_joint,RL_calf_joint,RR_hip_joint,RR_thigh_joint,RR_calf_joint,FL_foot_joint,FR_foot_joint,RL_foot_joint,RR_foot_joint
0.0,0.0,0.72963,0.0,-0.5231245161092812,0.0,0.852256264656019,0.0,-0.81,0.872,0.0,-0.81,0.872,0.0,0.65,1.0,0.0,0.65,1.0,0.0,0.0,0.0,0.0
3.214448648153128e-05,4.203962852846507e-05,0.7296238588981615,1.788623118451068e-06,-0.5231306082196548,-5.813048532884929e-06,0.8522525251982204,-9.184378716600219e-05,-0.8102444435285091,0.8724548111676287,-9.18437871660025e-05,-0.8100648480547523,0.8721518845265768,-0.00033333977313563325,0.6501177344179571,1.000191456283878,-0.00033333977313563406,0.6500447808053257,0.9998889274085044,0.0,0.0,0.0,0.0
7.856662309781516e-05,0.00010775821627548378,0.7296137828671461,-2.4274809628831083e-06,-0.5231417000017607,-5.969120203341984e-06,0.8522457167259596,-0.00025532506671253587,-0.8106216057727461,0.8731367416511278,-0.00025530864894597773,-0.8101137359459386,0.8723218375663983,-0.0007544121697899365,0.6502601937733299,1.0004909965162885,-0.0007539938514469827,0.6501376640292087,0.9997365622861016,0.0,0.0,0.0,0.0
0.00013565840212161702,0.0001986556546978112,0.7296008751705456,-1.0818779669567983e-05,-0.52315471736921,-2.4167376252344508e-06,0.8522377259728974,-0.0004901599439471575,-0.8111249674512818,0.8740256482258084,-0.0004900784379624209,-0.8101444947110065,0.8724881890943418,-0.0012976587581046218,0.6504224634762819,1.000892713466729,-0.0012961046433957383,0.6502570493671865,0.9995219841014469,0.0,0.0,0.0,0.0
0.00020081295264727771,0.00032444889941211723,0.729586467330553,-2.3123552035570917e-05,-0.5231661702880295,4.234468859908634e-06,0.852230695125168,-0.0008195691122542833,-0.8117791638093559,0.875148494689997,-0.0008193172989310651,-0.8101379510672952,0.8726066796692583,-0.0020352184310355012,0.6506008905789005,1.0014134436789448,-0.0020311450267369293,0.650386155688151,0.9991936902468971,0.0,0.0,0.0,0.0
0.0002697354949153627,0.0005013694714024363,0.7295729415024362,-4.1158859333372616e-05,-0.5231726625272894,1.775416006069273e-05,0.8522267087898883,-0.0012940026858446225,-0.8126207327652778,0.8765442182300601,-0.0012933546381239426,-0.8100366780117049,0.872581494199455,-0.003042995349711859,0.650781470422519,1.0020795502996784,-0.0030336744442002843,0.6505195598226081,0.9986744172265979,0.0,0.0,0.0,0.0
0.0003348877337481738,0.0007421707600187954,0.7295785787268221,-9.881247645355726e-05,-0.5232351305882933,0.00015390847314959087,0.85218833872949,-0.002241274820896737,-0.8134283457411589,0.8779524772024494,-0.0022395404438280996,-0.8091224205967648,0.8717446505571024,-0.0034575035109060573,0.6508599618545067,1.0027773036121268,-0.0034443258724461976,0.6512139281385706,0.9980089354599536,0.0,0.0,0.0,0.0
0.0005034189323551115,0.000983620853026876,0.7295536362448923,-0.00010894539868253929,-0.5231820220762091,0.00014576581996951938,0.8522209447434831,0.004365286474434649,-0.8126408584206206,0.873330919153458,-0.0028236018463022924,-0.809837726440149,0.8728927234937942,-0.0050986154183110186,0.651223176529042,1.0035781986506584,-0.005072445069202223,0.6513360002500583,0.9971321284836162,0.0,0.0,0.0,0.0
0.0007692753822026736,0.001311426962296794,0.7295090846588426,-0.00014997923350451543,-0.5231574180110731,0.0002260214988769121,0.8522360250543853,0.013064948286986207,-0.8131211958690852,0.86952326672044,-0.0038499949869110293,-0.8105753734996352,0.8744375381595506,-0.006579754812322985,0.6516366182108211,1.0047272919282861,-0.006534489156205525,0.6519509785989297,0.9961987314175896,0.0,0.0,0.0,0.0
0.0010807705184700364,0.0017131396744556045,0.7294567163008856,-0.00020947574803255702,-0.5231525537283399,0.0003414466053863997,0.8522389600702629,0.021726161204854204,-0.814396950144514,0.8663995293575103,-0.005149729426405054,-0.8111959733758899,0.8759908805345266,-0.008236786700498874,0.6521290112079693,1.006155193885798,-0.00816492452959978,0.652795875261612,0.9951134130920323,0.0,0.0,0.0,0.0
0.0014166534606649115,0.0021671514788022313,0.7293997902924322,-0.00027883559761298504,-0.5231555259558944,0.00046821602423998814,0.8522370554524578,0.02964685087498726,-0.8160701698617531,0.8636919666911698,-0.006608478912684585,-0.8117455417839597,0.8775145168449262,-0.010131881956882617,0.6526858902905568,1.0077756099848605,-0.01002262325537719,0.6537313245914237,0.9938875765342039,0.0,0.0,0.0,0.0
0.0017746246175504496,0.002658685923259458,0.7293376287115356,-0.0003542677122346339,-0.5231618344799432,0.0005969264023266917,0.8522330744091305,0.03679173528348247,-0.8179041943373877,0.8612377077245779,-0.008165652249646674,-0.8122951475078696,0.8790813052690938,-0.0122519257267489,0.6533093812007922,1.0095451741164814,-0.012091444015037863,0.6547135662342897,0.9925595124377362,0.0,0.0,0.0,0.0
0.0021619164372580694,0.0031829780590878717,0.7292677495854369,-0.0004355631959962298,-0.5231699436782022,0.0007264537565772472,0.8522279581082685,0.04334445690524726,-0.8197563235555786,0.8589465156219562,-0.009806606273216457,-0.8129124320740834,0.8807949604368013,-0.014577320403497475,0.6540083442816235,1.0114596502576862,-0.014348948131323543,0.6557470918251324,0.9911558740214533,0.0,0.0,0.0,0.0
0.0025899601215041506,0.003743898284342626,0.7291868524656808,-0.0005249913900836819,-0.5231786238263696,0.0008599000522891704,0.8522224548362279,0.04948985747781472,-0.8214912956613935,0.8567856790327256,-0.01154887321873345,-0.813656033875315,0.882758883088484,-0.017106060897822073,0.6547921048415083,1.0135430308006854,-0.016789861023696274,0.6568559047203376,0.9896816961654983,0.0,0.0,0.0,0.0
0.003071590544859081,0.00435117772554024,0.7290912501201001,-0.0006264830517019712,-0.5231858956198938,0.0010023712307906934,0.852217766416138,0.055338155279275304,-0.8229039025021062,0.8547854189288465,-0.013429643179328167,-0.8145762323925755,0.8850660730417461,-0.019854726750949257,0.6556673642574253,1.0158362924718751,-0.0194264402166613,0.6580693466527879,0.9881235044209332,0.0,0.0,0.0,0.0
0.003619685044041223,0.00501768846945301,0.7289773990238468,-0.0007451344515077914,-0.5231891138329899,0.0011601328543603534,0.8522154950674508,0.06092442367345933,-0.8236730634274236,0.85304937360465,-0.015496936653455756,-0.8157135900295878,0.8877952010867745,-0.022848731250197162,0.6566387385398831,1.0183852817526828,-0.022278421434846884,0.6594194526149935,0.9864540303567313,0.0,0.0,0.0,0.0
0.0042469617351032765,0.005757786782238759,0.7288430254539962,-0.000887204906445017,-0.5231861042584698,0.0013408840495676597,0.8522169413994685,0.06624151159848465,-0.8233894311586338,0.8517403922799923,-0.017806182010184468,-0.8170905645095601,0.8910057336939262,-0.02610931647200718,0.6577152660808384,1.0212268636244806,-0.02536015422733124,0.6609503935074079,0.9846301522955654,0.0,0.0,0.0,0.0
