root_pos_x,root_pos_y,root_pos_z,root_rot_x,root_rot_y,root_rot_z,root_rot_w,FL_hip_joint,FL_thigh_joint,FL_calf_joint,FR_hip_joint,FR_thigh_joint,FR_calf_joint,RL_hip_joint,RL_thigh_joint,RL_calf_joint,RR_hip_joint,RR_thigh_joint,RR_calf_joint,FL_foot_joint,FR_foot_joint,RL_foot_joint,RR_foot_joint
0.0,0.0,0.745913,0.00590261038931276,-0.5534150365010598,0.008528410562500118,0.8328410549308913,-2.4067e-06,0.349062,-0.872669,9.86e-07,0.349071,-0.872662,3.27e-06,0.610866,0.872669,-2.38753e-06,0.610854,0.872668,0.0,0.0,0.0,0.0
2.343092964553374e-05,6.898638407137784e-05,0.7459141166424917,0.005902476607681192,-0.5534137016772118,0.00852580073893709,0.8328419695762106,-0.0001616326662444116,0.34935405387057056,-0.8731803082467319,-0.00015823929581168858,0.3490896641706319,-0.8726586458536381,-0.0003608227057989169,0.6108918136398289,0.872938220989235,-0.00036647191028374237,0.6109300208714233,0.8724120204666701,0.0,0.0,0.0,0.0
5.346743503453659e-05,0.0001749411005338888,0.7459138597533519,0.00589785167519714,-0.5534157978514017,0.008526714773473897,0.8328406000966125,-0.000414446685567163,0.349760855166819,-0.8738983510074523,-0.0004110108296720708,0.34907566294544334,-0.8725598350184245,-0.0008759743842745556,0.6109041198304114,0.8733727603961574,-0.0008812020130430085,0.61104544919806,0.8720523281205377,0.0,0.0,0.0,0.0
9.049881498448459e-05,0.0003191385181072875,0.7459119039339009,0.005890065114355025,-0.5534196024324977,0.008529836888719843,0.8328380951055594,-0.000761974095244669,0.35028823931710074,-0.8748392979422703,-0.0007583935847105168,0.3490303140216382,-0.8723800287791638,-0.0015619899753645788,0.6109017367254931,0.8739772502855196,-0.001565953038432244,0.611192644852541,0.8715804199049783,0.0,0.0,0.0,0.0
0.00013959682000264437,0.0005219854382330501,0.7459086469453409,0.005877620568645236,-0.5534237873267668,0.008536195946455036,0.8328353370001255,-0.0012545387967344674,0.35101139986741814,-0.8761446647208239,-0.0012505970831789524,0.34894810731324316,-0.8721002330453389,-0.002512078471428013,0.6108833156687533,0.874822904540479,-0.002513081015468708,0.6113938550621542,0.8709167566662169,0.0,0.0,0.0,0.0
0.0002147736583002449,0.0008261325662571603,0.7459100879367482,0.005853958781608528,-0.5534302077700487,0.008552733516620059,0.832831067530251,-0.0020056495248379656,0.35210778120831127,-0.8781108521893229,-0.0020008301251693665,0.34883843211490667,-0.8716603572767844,-0.0038816187206655263,0.6108810840916732,0.8760153417030251,-0.0038759757059489506,0.611753981630873,0.8698648480953128,0.0,0.0,0.0,0.0
0.0003522948849097114,0.0012790196278013612,0.745958171154793,0.005788138801700632,-0.5535059960341173,0.008673461279114732,0.8327799114249405,-0.0033245199322210852,0.3538505100647112,-0.8808866493106373,-0.003317408316739228,0.3488246466999574,-0.8705639091319602,-0.005337982530449866,0.6111473552403822,0.8774146641658241,-0.005321375056840157,0.6129388169749493,0.8681629350177725,0.0,0.0,0.0,0.0
0.0006663941232950076,0.0016676808687060964,0.7459330917376276,0.005744659692282264,-0.5534543010801245,0.008694123608575285,0.8328143536921117,0.002932018587420575,0.3497341070753547,-0.8771034916134125,-0.004254224097799831,0.3500608272383329,-0.8726192809005573,-0.007015305787417445,0.6112773487644302,0.8791918688349349,-0.006981194702357971,0.6135450417196999,0.8671109111603267,0.0,0.0,0.0,0.0
0.0010336563292501395,0.002129473266424163,0.7459130025667603,0.005693494861292996,-0.5534306445993273,0.008765394003109897,0.8328296786273937,0.011189645130306222,0.3457388140313003,-0.875163462057897,-0.005479945532221854,0.3514742425618854,-0.8746770050104864,-0.00881330185425783,0.6114887258907238,0.8812489093122082,-0.008755054505591707,0.6144662616640427,0.8659182535593588,0.0,0.0,0.0,0.0
0.0014167666515709093,0.0026512264391773165,0.7459024392240281,0.005635091376404477,-0.553424633638589,0.008858311621599951,0.8328330870843136,0.019442059447635728,0.34203590494241853,-0.8743141597015307,-0.006896744341092442,0.35286058160515993,-0.8764874998249439,-0.010799063937055082,0.6117703773526302,0.8834581585293616,-0.010708271511000922,0.6155855365315106,0.864482205426392,0.0,0.0,0.0,0.0
0.0018027157334891781,0.0032123207674695734,0.7458966636945793,0.005572557747753829,-0.5534266063166866,0.008956779187471309,0.8328311438266043,0.027001157397505585,0.33860115007888714,-0.874031003703811,-0.008419984807901355,0.35417904236851433,-0.8780896647709376,-0.012956112510483236,0.6120880523905323,0.8857685663762674,-0.012822635999043392,0.6167918055495386,0.8628664035571214,0.0,0.0,0.0,0.0
0.0021920539993325414,0.0037993759932101996,0.7458917137446176,0.0055076322727844705,-0.5534319196845812,0.0090541611166441,0.8328269918941514,0.03381490638400766,0.3353817109539384,-0.8740411570927686,-0.010003092821073641,0.35545780482527956,-0.8795873432562767,-0.015254964990364618,0.6124283572789693,0.8881638674715657,-0.015067347135302524,0.6180342829285657,0.8611398572527,0.0,0.0,0.0,0.0
0.002590512797840912,0.004410426162750696,0.7458849744385979,0.005440428451180238,-0.5534380812300013,0.00914945688447769,0.8328222976250342,0.04005437046369241,0.3323412249505912,-0.8742026338848523,-0.011638924553969195,0.3567354973609309,-0.8810684709555957,-0.017691835096559413,0.6127855642839373,0.8906601639212582,-0.01743710061131232,0.6193007237487465,0.8593325428450609,0.0,0.0,0.0,0.0
