root_pos_x,root_pos_y,root_pos_z,root_rot_x,root_rot_y,root_rot_z,root_rot_w,FL_hip_joint,FL_thigh_joint,FL_calf_joint,FR_hip_joint,FR_thigh_joint,FR_calf_joint,RL_hip_joint,RL_thigh_joint,RL_calf_joint,RR_hip_joint,RR_thigh_joint,RR_calf_joint,FL_foot_joint,FR_foot_joint,RL_foot_joint,RR_foot_joint
0.0,0.0,0.72963,0.0,-0.5231245161092812,0.0,0.852256264656019,0.0,-0.81,0.872,0.0,-0.81,0.872,0.0,0.65,1.0,0.0,0.65,1.0,0.0,0.0,0.0,0.0
0.0006769579254152638,0.0003005495064572068,0.7295330565165465,0.00010089083916625549,-0.5233364840917609,-0.0001784891871809546,0.8521260953527492,-0.00033922511045415577,-0.8129537579685107,0.8786672597993539,-0.0003392251104541547,-0.8123385940214769,0.8770302156127336,-0.003804337669406834,0.6528150013510093,1.001964570464263,-0.003804337669406835,0.6513571137159131,0.9994882550699469,0.0,0.0,0.0,0.0
0.0019881598510087944,0.0006423067062292886,0.7293850997082277,0.00011352431258124823,-0.5236349206045414,-0.00022833800187865735,0.8519427239535899,-0.0010808748749107726,-0.8193031647040131,0.8917191697470799,-0.0010804741047301543,-0.8172498488823734,0.8876547445574976,-0.006627392351738832,0.6571188775633386,1.0039620819144959,-0.006589180906002391,0.6549873591387381,0.9990264072382158,0.0,0.0,0.0,0.0
0.00391321244372342,0.000953592575828402,0.7292156720006884,6.004906596891591e-05,-0.5240316708120586,-0.0001822220086428784,0.851698756119305,-0.001972649151849383,-0.8283845121921717,0.9102439450364368,-0.0019711421188827074,-0.8246001090640582,0.9036845850224613,-0.008318593032605154,0.6631468878387975,1.0054890773027738,-0.008238881302044004,0.6609595729952854,0.9985285937133712,0.0,0.0,0.0,0.0
0.006436087168406788,0.0012613066635431317,0.7290639162446584,-6.969168597984566e-05,-0.5245507347636974,-2.762789288870992e-05,0.8513791875766248,-0.003114458553836098,-0.8397710032679794,0.9336939979518295,-0.003110561156096866,-0.8337786724272095,0.9243472738635186,-0.008868992812971252,0.6711108479101688,1.0062310855957817,-0.00876443908119013,0.6695822888581623,0.9975193258020257,0.0,0.0,0.0,0.0
0.009552297264849978,0.001659493484567585,0.7290050214494714,-0.0003746272604552066,-0.5253590837663076,0.0004405049611686061,0.8508804256263159,-0.005250213593331464,-0.8526817935983628,0.9613031038170541,-0.005239671183121655,-0.8426896362974943,0.9475687382455005,-0.00681880338857317,0.6812097348430908,1.0058052245651714,-0.006743049717623171,0.6823879782451862,0.9954122751461186,0.0,0.0,0.0,0.0
0.012835007429656299,0.0019923145894264463,0.7286868695636749,-0.0005502265895527676,-0.5252867138599332,0.0005588770699227963,0.8509249397857331,0.0076145732081366775,-0.8516219613460444,0.9299987775692021,-0.006357917943293364,-0.858814990556578,0.9775463703819381,-0.00737367928594,0.6894347931075002,1.0055972304883383,-0.007273448809526933,0.6912751971493778,0.9932046029777082,0.0,0.0,0.0,0.0
0.016037432277156358,0.0025864337184683312,0.7282227213683875,-0.0007930846624699489,-0.5253203962754067,0.0008513999695141729,0.8509037121742152,0.02156253108240466,-0.8615025548902573,0.9057106836526875,-0.008609418326996025,-0.8728682471380761,1.0041363495964006,-0.008254079098021293,0.6967791116572726,1.0074721163653277,-0.008123703001870609,0.7000146110137558,0.9916619846444263,0.0,0.0,0.0,0.0
0.018882518028552828,0.0033433703237094837,0.7277319431672261,-0.0010507477853059033,-0.5254483753388873,0.0011985961674494557,0.8508239912872948,0.03488126365232027,-0.8771003508128922,0.8874986172991166,-0.011458329378671465,-0.8839294540928027,1.0256820518100103,-0.009946190454112748,0.7032653519454574,1.0104617941462206,-0.009764047502191073,0.7079306587530009,0.9902298270309854,0.0,0.0,0.0,0.0
0.02128231475695997,0.004226435846111455,0.7273006144979147,-0.0013001504160358624,-0.5256009488018231,0.0015515168659401954,0.8507288316631415,0.047060986041286654,-0.8950509219248746,0.8728608801407605,-0.014684241399196172,-0.8921286245485234,1.0422783727849685,-0.012745479588996224,0.7089521856172931,1.0137782580402859,-0.012469612591801883,0.7147509212667638,0.988263735334244,0.0,0.0,0.0,0.0
